# L=4,N=4,U=0.0000,mu=-2.4000,t=1.0000,eta=0.1700,beta=1.0000,tau_slice=0.1053,M=100000
# H_0/t              H_1/t                E/t                  N             
-1.7763568394002505e-14 -4.0                 -4.000000000000018   4.000000000000007   
-1.4210854715202004e-14 -4.0                 -4.000000000000014   4.000000000000006   
-1.7763568394002505e-14 -4.0                 -4.000000000000018   4.000000000000007   
-1.9539925233402755e-14 -4.0                 -4.0000000000000195  4.000000000000008   
-1.9539925233402755e-14 -4.0                 -4.0000000000000195  4.000000000000008   
-1.7763568394002505e-14 -4.0                 -4.000000000000018   4.000000000000007   
-1.9539925233402755e-14 -4.0                 -4.0000000000000195  4.000000000000008   
-1.9539925233402755e-14 -4.0                 -4.0000000000000195  4.000000000000008   
-2.3092638912203256e-14 -4.0                 -4.000000000000023   4.00000000000001    
-2.3092638912203256e-14 -4.0                 -4.000000000000023   4.00000000000001    
-2.1316282072803006e-14 -4.0                 -4.000000000000021   4.000000000000009   
-2.1316282072803006e-14 -4.0                 -4.000000000000021   4.000000000000009   
-1.2434497875801753e-14 -0.0                 -1.2434497875801753e-14 4.000000000000005   
-1.2434497875801753e-14 -0.0                 -1.2434497875801753e-14 4.000000000000005   
-1.0658141036401503e-14 -4.0                 -4.000000000000011   4.000000000000004   
-1.7763568394002505e-15 -8.0                 -8.000000000000002   4.000000000000001   
-3.552713678800501e-15 -8.0                 -8.000000000000004   4.000000000000002   
-3.552713678800501e-15 -8.0                 -8.000000000000004   4.000000000000002   
-3.552713678800501e-15 -8.0                 -8.000000000000004   4.000000000000002   
-3.552713678800501e-15 -8.0                 -8.000000000000004   4.000000000000002   
-3.552713678800501e-15 -8.0                 -8.000000000000004   4.000000000000002   
-3.552713678800501e-15 -4.0                 -4.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -2.0                 -2.0000000000000036  4.000000000000002   
-3.552713678800501e-15 -4.0                 -4.0000000000000036  4.000000000000002   
-7.105427357601002e-15 -4.0                 -4.000000000000007   4.000000000000003   
-1.2434497875801753e-14 -2.0                 -2.0000000000000124  4.000000000000005   
-1.4210854715202004e-14 -4.0                 -4.000000000000014   4.000000000000006   
-1.7763568394002505e-14 -2.0                 -2.0000000000000178  4.000000000000007   
-1.7763568394002505e-14 -2.0                 -2.0000000000000178  4.000000000000007   
-1.7763568394002505e-14 -2.0                 -2.0000000000000178  4.000000000000007   
-1.7763568394002505e-14 -4.0                 -4.000000000000018   4.000000000000007   
-1.7763568394002505e-14 -4.0                 -4.000000000000018   4.000000000000007   
-1.7763568394002505e-14 -4.0                 -4.000000000000018   4.000000000000007   
-1.7763568394002505e-14 -4.0                 -4.000000000000018   4.000000000000007   
-1.9539925233402755e-14 -4.0                 -4.0000000000000195  4.000000000000008   
-1.9539925233402755e-14 -2.0                 -2.0000000000000195  4.000000000000008   
-1.9539925233402755e-14 -2.0                 -2.0000000000000195  4.000000000000008   
-1.9539925233402755e-14 -2.0                 -2.0000000000000195  4.000000000000008   
-1.9539925233402755e-14 -2.0                 -2.0000000000000195  4.000000000000008   
-1.4210854715202004e-14 -6.0                 -6.000000000000014   4.000000000000006   
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -0.0                 -2.4868995751603507e-14 4.000000000000011   
-2.4868995751603507e-14 -0.0                 -2.4868995751603507e-14 4.000000000000011   
-2.4868995751603507e-14 -0.0                 -2.4868995751603507e-14 4.000000000000011   
-2.4868995751603507e-14 -4.0                 -4.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -0.0                 -2.4868995751603507e-14 4.000000000000011   
-3.019806626980426e-14 -4.0                 -4.00000000000003    4.000000000000012   
-3.019806626980426e-14 -4.0                 -4.00000000000003    4.000000000000012   
-3.019806626980426e-14 -4.0                 -4.00000000000003    4.000000000000012   
-3.019806626980426e-14 -6.0                 -6.00000000000003    4.000000000000012   
-3.019806626980426e-14 -8.0                 -8.00000000000003    4.000000000000012   
-3.019806626980426e-14 -10.0                -10.00000000000003   4.000000000000012   
-3.019806626980426e-14 -10.0                -10.00000000000003   4.000000000000012   
-2.842170943040401e-14 -10.0                -10.000000000000028  4.0000000000000115  
-3.019806626980426e-14 -8.0                 -8.00000000000003    4.000000000000012   
-3.197442310920451e-14 -8.0                 -8.000000000000032   4.000000000000013   
-3.197442310920451e-14 -8.0                 -8.000000000000032   4.000000000000013   
-3.197442310920451e-14 -10.0                -10.000000000000032  4.000000000000013   
-3.197442310920451e-14 -10.0                -10.000000000000032  4.000000000000013   
-2.4868995751603507e-14 -4.0                 -4.000000000000025   4.000000000000011   
-2.3092638912203256e-14 -4.0                 -4.000000000000023   4.00000000000001    
-2.1316282072803006e-14 -2.0                 -2.0000000000000213  4.000000000000009   
-1.9539925233402755e-14 -2.0                 -2.0000000000000195  4.000000000000008   
-2.842170943040401e-14 -6.0                 -6.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -0.0                 -2.842170943040401e-14 4.0000000000000115  
-2.842170943040401e-14 -0.0                 -2.842170943040401e-14 4.0000000000000115  
-2.842170943040401e-14 -0.0                 -2.842170943040401e-14 4.0000000000000115  
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.842170943040401e-14 -2.0                 -2.0000000000000284  4.0000000000000115  
-2.842170943040401e-14 -0.0                 -2.842170943040401e-14 4.0000000000000115  
-2.4868995751603507e-14 -0.0                 -2.4868995751603507e-14 4.000000000000011   
-2.4868995751603507e-14 -0.0                 -2.4868995751603507e-14 4.000000000000011   
-2.3092638912203256e-14 -2.0                 -2.000000000000023   4.00000000000001    
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -4.0                 -4.000000000000025   4.000000000000011   
-2.1316282072803006e-14 -4.0                 -4.000000000000021   4.000000000000009   
-2.1316282072803006e-14 -4.0                 -4.000000000000021   4.000000000000009   
-1.7763568394002505e-14 -4.0                 -4.000000000000018   4.000000000000007   
-2.1316282072803006e-14 -6.0                 -6.000000000000021   4.000000000000009   
-1.9539925233402755e-14 -2.0                 -2.0000000000000195  4.000000000000008   
-7.105427357601002e-15 -2.0                 -2.000000000000007   4.000000000000003   
-7.105427357601002e-15 -2.0                 -2.000000000000007   4.000000000000003   
-8.881784197001252e-15 -4.0                 -4.000000000000009   4.0000000000000036  
-8.881784197001252e-15 -4.0                 -4.000000000000009   4.0000000000000036  
-8.881784197001252e-15 -4.0                 -4.000000000000009   4.0000000000000036  
-8.881784197001252e-15 -2.0                 -2.000000000000009   4.0000000000000036  
-1.0658141036401503e-14 -2.0                 -2.0000000000000107  4.000000000000004   
-1.2434497875801753e-14 -2.0                 -2.0000000000000124  4.000000000000005   
-1.4210854715202004e-14 -4.0                 -4.000000000000014   4.000000000000006   
-1.4210854715202004e-14 -4.0                 -4.000000000000014   4.000000000000006   
-1.4210854715202004e-14 -4.0                 -4.000000000000014   4.000000000000006   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.0658141036401503e-14 -4.0                 -4.000000000000011   4.000000000000004   
-8.881784197001252e-15 -2.0                 -2.000000000000009   4.0000000000000036  
-8.881784197001252e-15 -2.0                 -2.000000000000009   4.0000000000000036  
-8.881784197001252e-15 -2.0                 -2.000000000000009   4.0000000000000036  
-8.881784197001252e-15 -4.0                 -4.000000000000009   4.0000000000000036  
-8.881784197001252e-15 -4.0                 -4.000000000000009   4.0000000000000036  
-1.0658141036401503e-14 -8.0                 -8.00000000000001    4.000000000000004   
-8.881784197001252e-15 -6.0                 -6.000000000000009   4.0000000000000036  
-8.881784197001252e-15 -4.0                 -4.000000000000009   4.0000000000000036  
-1.0658141036401503e-14 -0.0                 -1.0658141036401503e-14 4.000000000000004   
-8.881784197001252e-15 -0.0                 -8.881784197001252e-15 4.0000000000000036  
-8.881784197001252e-15 -0.0                 -8.881784197001252e-15 4.0000000000000036  
-1.0658141036401503e-14 -2.0                 -2.0000000000000107  4.000000000000004   
-1.0658141036401503e-14 -2.0                 -2.0000000000000107  4.000000000000004   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.4210854715202004e-14 -4.0                 -4.000000000000014   4.000000000000006   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.4210854715202004e-14 -4.0                 -4.000000000000014   4.000000000000006   
-1.4210854715202004e-14 -4.0                 -4.000000000000014   4.000000000000006   
-1.4210854715202004e-14 -4.0                 -4.000000000000014   4.000000000000006   
-1.4210854715202004e-14 -4.0                 -4.000000000000014   4.000000000000006   
-1.4210854715202004e-14 -4.0                 -4.000000000000014   4.000000000000006   
-1.4210854715202004e-14 -4.0                 -4.000000000000014   4.000000000000006   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -2.0                 -2.0000000000000124  4.000000000000005   
-1.2434497875801753e-14 -2.0                 -2.0000000000000124  4.000000000000005   
-1.4210854715202004e-14 -2.0                 -2.000000000000014   4.000000000000006   
-1.4210854715202004e-14 -6.0                 -6.000000000000014   4.000000000000006   
-1.7763568394002505e-14 -12.0                -12.000000000000018  4.000000000000007   
-1.7763568394002505e-14 -12.0                -12.000000000000018  4.000000000000007   
-1.7763568394002505e-14 -12.0                -12.000000000000018  4.000000000000007   
-1.7763568394002505e-14 -12.0                -12.000000000000018  4.000000000000007   
-1.7763568394002505e-14 -12.0                -12.000000000000018  4.000000000000007   
-1.9539925233402755e-14 -6.0                 -6.0000000000000195  4.000000000000008   
-1.9539925233402755e-14 -6.0                 -6.0000000000000195  4.000000000000008   
-1.9539925233402755e-14 -6.0                 -6.0000000000000195  4.000000000000008   
-1.9539925233402755e-14 -6.0                 -6.0000000000000195  4.000000000000008   
-1.9539925233402755e-14 -6.0                 -6.0000000000000195  4.000000000000008   
-1.2434497875801753e-14 -6.0                 -6.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -8.0                 -8.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -8.0                 -8.000000000000012   4.000000000000005   
-1.0658141036401503e-14 -4.0                 -4.000000000000011   4.000000000000004   
-8.881784197001252e-15 -4.0                 -4.000000000000009   4.0000000000000036  
-1.0658141036401503e-14 -6.0                 -6.000000000000011   4.000000000000004   
-8.881784197001252e-15 -6.0                 -6.000000000000009   4.0000000000000036  
-1.0658141036401503e-14 -6.0                 -6.000000000000011   4.000000000000004   
-1.0658141036401503e-14 -6.0                 -6.000000000000011   4.000000000000004   
-1.4210854715202004e-14 -6.0                 -6.000000000000014   4.000000000000006   
-1.4210854715202004e-14 -6.0                 -6.000000000000014   4.000000000000006   
-1.7763568394002505e-14 -6.0                 -6.000000000000018   4.000000000000007   
-1.7763568394002505e-14 -6.0                 -6.000000000000018   4.000000000000007   
-1.7763568394002505e-14 -6.0                 -6.000000000000018   4.000000000000007   
-1.4210854715202004e-14 -6.0                 -6.000000000000014   4.000000000000006   
-1.2434497875801753e-14 -8.0                 -8.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -6.0                 -6.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -6.0                 -6.000000000000012   4.000000000000005   
-1.0658141036401503e-14 -2.0                 -2.0000000000000107  4.000000000000004   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.4210854715202004e-14 -2.0                 -2.000000000000014   4.000000000000006   
-1.4210854715202004e-14 -2.0                 -2.000000000000014   4.000000000000006   
-7.105427357601002e-15 -4.0                 -4.000000000000007   4.000000000000003   
-7.105427357601002e-15 -4.0                 -4.000000000000007   4.000000000000003   
-7.105427357601002e-15 -4.0                 -4.000000000000007   4.000000000000003   
-8.881784197001252e-15 -0.0                 -8.881784197001252e-15 4.0000000000000036  
-8.881784197001252e-15 -0.0                 -8.881784197001252e-15 4.0000000000000036  
-1.0658141036401503e-14 -2.0                 -2.0000000000000107  4.000000000000004   
-1.0658141036401503e-14 -2.0                 -2.0000000000000107  4.000000000000004   
-1.0658141036401503e-14 -2.0                 -2.0000000000000107  4.000000000000004   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.2434497875801753e-14 -4.0                 -4.000000000000012   4.000000000000005   
-1.9539925233402755e-14 -10.0                -10.00000000000002   4.000000000000008   
-2.1316282072803006e-14 -0.0                 -2.1316282072803006e-14 4.000000000000009   
-2.4868995751603507e-14 -0.0                 -2.4868995751603507e-14 4.000000000000011   
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.3092638912203256e-14 -6.0                 -6.000000000000023   4.00000000000001    
-2.3092638912203256e-14 -6.0                 -6.000000000000023   4.00000000000001    
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.842170943040401e-14 -2.0                 -2.0000000000000284  4.0000000000000115  
-2.842170943040401e-14 -2.0                 -2.0000000000000284  4.0000000000000115  
-2.842170943040401e-14 -2.0                 -2.0000000000000284  4.0000000000000115  
-2.842170943040401e-14 -4.0                 -4.000000000000028   4.0000000000000115  
-2.3092638912203256e-14 -6.0                 -6.000000000000023   4.00000000000001    
-2.3092638912203256e-14 -0.0                 -2.3092638912203256e-14 4.00000000000001    
-2.3092638912203256e-14 -4.0                 -4.000000000000023   4.00000000000001    
-2.3092638912203256e-14 -0.0                 -2.3092638912203256e-14 4.00000000000001    
-1.9539925233402755e-14 -2.0                 -2.0000000000000195  4.000000000000008   
-1.9539925233402755e-14 -2.0                 -2.0000000000000195  4.000000000000008   
-2.1316282072803006e-14 -4.0                 -4.000000000000021   4.000000000000009   
-2.3092638912203256e-14 -0.0                 -2.3092638912203256e-14 4.00000000000001    
-2.3092638912203256e-14 -4.0                 -4.000000000000023   4.00000000000001    
-2.1316282072803006e-14 -4.0                 -4.000000000000021   4.000000000000009   
-3.019806626980426e-14 -2.0                 -2.00000000000003    4.000000000000012   
-3.019806626980426e-14 -0.0                 -3.019806626980426e-14 4.000000000000012   
-3.019806626980426e-14 -2.0                 -2.00000000000003    4.000000000000012   
-3.019806626980426e-14 -2.0                 -2.00000000000003    4.000000000000012   
-2.842170943040401e-14 -2.0                 -2.0000000000000284  4.0000000000000115  
-2.4868995751603507e-14 -4.0                 -4.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -4.0                 -4.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -4.0                 -4.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -4.0                 -4.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -4.0                 -4.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.3092638912203256e-14 -4.0                 -4.000000000000023   4.00000000000001    
-2.842170943040401e-14 -4.0                 -4.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -4.0                 -4.000000000000028   4.0000000000000115  
-3.019806626980426e-14 -4.0                 -4.00000000000003    4.000000000000012   
-3.019806626980426e-14 -6.0                 -6.00000000000003    4.000000000000012   
-2.842170943040401e-14 -8.0                 -8.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -8.0                 -8.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -8.0                 -8.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -8.0                 -8.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -8.0                 -8.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -8.0                 -8.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -8.0                 -8.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -8.0                 -8.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -8.0                 -8.000000000000028   4.0000000000000115  
-2.4868995751603507e-14 -8.0                 -8.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -4.0                 -4.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -4.0                 -4.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.3092638912203256e-14 -8.0                 -8.000000000000023   4.00000000000001    
-2.3092638912203256e-14 -8.0                 -8.000000000000023   4.00000000000001    
-2.3092638912203256e-14 -6.0                 -6.000000000000023   4.00000000000001    
-2.3092638912203256e-14 -6.0                 -6.000000000000023   4.00000000000001    
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -8.0                 -8.000000000000025   4.000000000000011   
-3.019806626980426e-14 -2.0                 -2.00000000000003    4.000000000000012   
-3.019806626980426e-14 -2.0                 -2.00000000000003    4.000000000000012   
-3.197442310920451e-14 -0.0                 -3.197442310920451e-14 4.000000000000013   
-3.019806626980426e-14 -2.0                 -2.00000000000003    4.000000000000012   
-3.197442310920451e-14 -6.0                 -6.000000000000032   4.000000000000013   
-3.375077994860476e-14 -8.0                 -8.000000000000034   4.000000000000014   
-3.552713678800501e-14 -8.0                 -8.000000000000036   4.000000000000015   
-3.375077994860476e-14 -4.0                 -4.000000000000034   4.000000000000014   
-3.375077994860476e-14 -4.0                 -4.000000000000034   4.000000000000014   
-3.375077994860476e-14 -4.0                 -4.000000000000034   4.000000000000014   
-3.375077994860476e-14 -4.0                 -4.000000000000034   4.000000000000014   
-3.197442310920451e-14 -10.0                -10.000000000000032  4.000000000000013   
-3.197442310920451e-14 -10.0                -10.000000000000032  4.000000000000013   
-3.197442310920451e-14 -10.0                -10.000000000000032  4.000000000000013   
-3.197442310920451e-14 -10.0                -10.000000000000032  4.000000000000013   
-3.019806626980426e-14 -8.0                 -8.00000000000003    4.000000000000012   
-3.019806626980426e-14 -8.0                 -8.00000000000003    4.000000000000012   
-3.019806626980426e-14 -8.0                 -8.00000000000003    4.000000000000012   
-3.019806626980426e-14 -8.0                 -8.00000000000003    4.000000000000012   
-3.019806626980426e-14 -8.0                 -8.00000000000003    4.000000000000012   
-3.019806626980426e-14 -8.0                 -8.00000000000003    4.000000000000012   
-3.019806626980426e-14 -8.0                 -8.00000000000003    4.000000000000012   
-3.197442310920451e-14 -4.0                 -4.000000000000032   4.000000000000013   
-3.197442310920451e-14 -4.0                 -4.000000000000032   4.000000000000013   
-3.375077994860476e-14 -6.0                 -6.000000000000034   4.000000000000014   
-3.375077994860476e-14 -6.0                 -6.000000000000034   4.000000000000014   
-3.375077994860476e-14 -0.0                 -3.375077994860476e-14 4.000000000000014   
-3.375077994860476e-14 -0.0                 -3.375077994860476e-14 4.000000000000014   
-3.197442310920451e-14 -4.0                 -4.000000000000032   4.000000000000013   
-3.197442310920451e-14 -4.0                 -4.000000000000032   4.000000000000013   
-3.197442310920451e-14 -2.0                 -2.000000000000032   4.000000000000013   
-3.197442310920451e-14 -2.0                 -2.000000000000032   4.000000000000013   
-3.019806626980426e-14 -0.0                 -3.019806626980426e-14 4.000000000000012   
-3.019806626980426e-14 -0.0                 -3.019806626980426e-14 4.000000000000012   
-2.842170943040401e-14 -2.0                 -2.0000000000000284  4.0000000000000115  
-2.842170943040401e-14 -0.0                 -2.842170943040401e-14 4.0000000000000115  
-2.4868995751603507e-14 -0.0                 -2.4868995751603507e-14 4.000000000000011   
-2.4868995751603507e-14 -0.0                 -2.4868995751603507e-14 4.000000000000011   
-2.4868995751603507e-14 -4.0                 -4.000000000000025   4.000000000000011   
-2.842170943040401e-14 -4.0                 -4.000000000000028   4.0000000000000115  
-2.4868995751603507e-14 -4.0                 -4.000000000000025   4.000000000000011   
-3.019806626980426e-14 -4.0                 -4.00000000000003    4.000000000000012   
-3.019806626980426e-14 -4.0                 -4.00000000000003    4.000000000000012   
-3.019806626980426e-14 -2.0                 -2.00000000000003    4.000000000000012   
-3.019806626980426e-14 -2.0                 -2.00000000000003    4.000000000000012   
-2.842170943040401e-14 -0.0                 -2.842170943040401e-14 4.0000000000000115  
-2.842170943040401e-14 -2.0                 -2.0000000000000284  4.0000000000000115  
-2.842170943040401e-14 -4.0                 -4.000000000000028   4.0000000000000115  
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -6.0                 -6.000000000000025   4.000000000000011   
-2.842170943040401e-14 -4.0                 -4.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -6.0                 -6.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -6.0                 -6.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -6.0                 -6.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -6.0                 -6.000000000000028   4.0000000000000115  
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.3092638912203256e-14 -2.0                 -2.000000000000023   4.00000000000001    
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.4868995751603507e-14 -2.0                 -2.000000000000025   4.000000000000011   
-2.1316282072803006e-14 -2.0                 -2.0000000000000213  4.000000000000009   
-2.1316282072803006e-14 -2.0                 -2.0000000000000213  4.000000000000009   
-2.1316282072803006e-14 -2.0                 -2.0000000000000213  4.000000000000009   
-2.1316282072803006e-14 -0.0                 -2.1316282072803006e-14 4.000000000000009   
-2.1316282072803006e-14 -4.0                 -4.000000000000021   4.000000000000009   
-2.3092638912203256e-14 -4.0                 -4.000000000000023   4.00000000000001    
-2.1316282072803006e-14 -4.0                 -4.000000000000021   4.000000000000009   
-2.1316282072803006e-14 -4.0                 -4.000000000000021   4.000000000000009   
-2.3092638912203256e-14 -4.0                 -4.000000000000023   4.00000000000001    
-2.3092638912203256e-14 -4.0                 -4.000000000000023   4.00000000000001    
-2.842170943040401e-14 -4.0                 -4.000000000000028   4.0000000000000115  
-3.019806626980426e-14 -0.0                 -3.019806626980426e-14 4.000000000000012   
-3.019806626980426e-14 -2.0                 -2.00000000000003    4.000000000000012   
-3.019806626980426e-14 -2.0                 -2.00000000000003    4.000000000000012   
-3.019806626980426e-14 -2.0                 -2.00000000000003    4.000000000000012   
-3.019806626980426e-14 -2.0                 -2.00000000000003    4.000000000000012   
-2.842170943040401e-14 -4.0                 -4.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -4.0                 -4.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -4.0                 -4.000000000000028   4.0000000000000115  
-2.842170943040401e-14 -4.0                 -4.000000000000028   4.0000000000000115  
-3.197442310920451e-14 -0.0                 -3.197442310920451e-14 4.000000000000013   
-3.019806626980426e-14 -0.0                 -3.019806626980426e-14 4.000000000000012   
-3.019806626980426e-14 -4.0                 -4.00000000000003    4.000000000000012   
-3.019806626980426e-14 -4.0                 -4.00000000000003    4.000000000000012   
